No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00025918	5	3011	050		1351	"10nF,5%,50V,C0G,0805,-,CER CAP/"		ROH	NA	0.8	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00030940	3	3011	050		1351	"4,EQ ISO,konvex 1206,4K7,5%,63mW,NET RES"		ROH	NA	0.12	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00031313	1	3011	050		1351	"R LIN,280R,1%,TK100,100mW,0603"		ROH	NA	0.01	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00032133	1	3011	050		1351	"1,N_CHAN,MOS,POWER,55V,35A,70mOhm,D2PACK"		ROH	NA	2.25	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00032184	39	3011	050		1351	"300V,2A,1,FAST,DO214AA,RECT DIODE/ES2G o"		ROH	NA	18.33	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00032220	127	3011	050		1351	"10nF,20%,100V,X7R,0603,TINNED,CER CAP/"		ROH	NA	2.54	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00032220	254	3011	050		1351	"10nF,20%,100V,X7R,0603,TINNED,CER CAP/"		ROH	NA	5.08	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00033245	14	3011	050		1351	"1,NOR,SOT353,LOGIC/74AHC1G02GW"		ROH	NA	3.08	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00034014	1	3011	050		1351	"33uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	0.99	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00034028	2	3011	050		1351	"100nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	0.04	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00035217	4	3011	050		1351	"1,OP AMP,0Hz,5 PINS SOT23,OP-COMP/AD8515"		ROH	NA	5.64	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00041098	1	3011	050		1351	"ATIC111_LR/1,40V,120mOhm,PowerSOP20,GENE"		ROH	NA	13.31	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00044068	3	3011	050		1351	"200V,2A,1,FAST,SMB/DO214AA,RECT DIODE/ES"		ROH	NA	1.32	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00044068	4	3011	050		1351	"200V,2A,1,FAST,SMB/DO214AA,RECT DIODE/ES"		ROH	NA	1.76	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00044201	1	3011	050		1351	"600V,1A,1,STANDARD,DO214AC,RECT DIODE/S1"		ROH	NA	0.16	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00044894	54	3011	050		1351	"20MHz,40ppm,5.0 x 3.2,QUARTZ CRYSTAL/NX5"		ROH	NA	151.74	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00045723	1	3011	050		1351	"1uF,10%,25V,X7R,1206,Sn,CER CAP/GCM"		ROH	NA	0.13	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00047217	1	3011	050		1351	"TLE6250 3,3V,TRANSCEIVER,CAN,P-DSO-8-3,B"		ROH	NA	3.21	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00048819	7	3011	050		1351	"1,N_CHAN,IGBT,POWER,400V,14A,0Ohm,TO263a"		ROH	NA	31.43	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00053047	1	3011	050		1351	"SAK-TC1767-256-F80HL,AD,LQFP176,FLASH,0b"		ROH	NA	106.18	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00055480	1	3011	050		1351	"1,MULTI,TSSOP16,LOGIC/74HCT4851PW"		ROH	NA	2.59	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00056925	7	3011	050		1351	"TJA1021T/20/c and ATA6662, TRANSCEIVER,L"		ROH	NA	14.35	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00060286	6	3011	050		1351	"ATIC91,5V,400mA,STEP DOWN,QFN-44,VOLT RE"		ROH	NA	114.18	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C52004299	2	3011	050		1351	"T BIP/BCR133S or PUMH11,SOT363"		ROH	NA	0.42	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C52058505	1	3011	050		1351	"1,40V,120mOhm,SOT223,GENERAL PURPOSE,LOW"		ROH	NA	2.66	ES_EMS 2208_ARTURO NERI	NO	4959216139
172135	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00003626	3	3011	050		1351	"3K48,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.24	ES_EMS 2208_ARTURO NERI	NO	4959216003
172135	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00005988	2	3011	050		1351	"8K2,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.02	ES_EMS 2208_ARTURO NERI	NO	4959216003
172135	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00008211	1	3011	050		1351	"300R,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.08	ES_EMS 2208_ARTURO NERI	NO	4959216003
172135	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00019521	77	3011	050		1351	"22uF,10%,16V,SMD,TA,ELEC CAP/"		ROH	NA	56.98	ES_EMS 2208_ARTURO NERI	NO	4959216003
172135	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00022909	2	3011	050		1351	"2.2nF,10%,50V,X7R,0402,TINNED,CER CAP/C1"		ROH	NA	0.02	ES_EMS 2208_ARTURO NERI	NO	4959216003
172135	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00031313	2	3011	050		1351	"R LIN,280R,1%,TK100,100mW,0603"		ROH	NA	0.02	ES_EMS 2208_ARTURO NERI	NO	4959216003
172135	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00032091	2	3011	050		1351	"62K,1%,TK100,63mW,0402,LIN RES/Chip Resi"		ROH	NA	0.02	ES_EMS 2208_ARTURO NERI	NO	4959216003
172135	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00033807	1	3011	050		1351	"10uF,10%,10V,X7R,1206,TINNED,CER CAP/"		ROH	NA	0.44	ES_EMS 2208_ARTURO NERI	NO	4959216003
172135	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00040620	3	3011	050		1351	"ATIC81, Single Source TI, TSSOP16, Monit"		ROH	NA	18.72	ES_EMS 2208_ARTURO NERI	NO	4959216003
172135	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00049244	1	3011	050		1351	"10K,1%,TK50,100mW,0603,LIN RES/M11 0603"		ROH	NA	0.05	ES_EMS 2208_ARTURO NERI	NO	4959216003
172135	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00063630	1	3011	050		1351	"ATIC94, HiQUAD64, 12V, 16fold LOW SIDE D"		ROH	NA	41.06	ES_EMS 2208_ARTURO NERI	NO	4959216003
172136	26/06/2012	ZSCR	551	035-1	0	A2C53384444A	NA	A2C00000357	7	3011	050		1351	"250V,150mA,1,FAST,SOT23,RECT DIODE/BAS21"		ROH	NA	0.49	S&A_NVLD_ARTURO NERI-LO	NO	4959217146
172136	26/06/2012	ZSCR	551	035-1	0	A2C53368683B	NA	A2C00000357	333	3011	050		1351	"250V,150mA,1,FAST,SOT23,RECT DIODE/BAS21"		ROH	NA	23.31	S&A_NVLD_ARTURO NERI-LO	NO	4959216967
172136	26/06/2012	ZSCR	551	035-1	0	A2C53384444B	NA	A2C00000357	3	3011	050		1351	"250V,150mA,1,FAST,SOT23,RECT DIODE/BAS21"		ROH	NA	0.21	S&A_NVLD_ARTURO NERI-LO	NO	4959217173
172136	26/06/2012	ZSCR	551	035-1	0	A2C53368683A	NA	A2C00000609	28	3011	050		1351	"1,N_CHAN,-,SMALLSIGNAL,50V,200mA,3.5Ohm,"		ROH	NA	6.16	S&A_NVLD_ARTURO NERI-LO	NO	4959216868
172136	26/06/2012	ZSCR	551	035-1	0	A2C53368683A	NA	A2C00001995	1	3011	050		1351	"10nF,10%,100V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.04	S&A_NVLD_ARTURO NERI-LO	NO	4959216958
172136	26/06/2012	ZSCR	551	035-1	0	A2C53384444B	NA	A2C00001995	6	3011	050		1351	"10nF,10%,100V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.24	S&A_NVLD_ARTURO NERI-LO	NO	4959217173
172136	26/06/2012	ZSCR	551	035-1	0	A2C53384444A	NA	A2C00002208	1	3011	050		1351	"1nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.02	S&A_NVLD_ARTURO NERI-LO	NO	4959217113
172136	26/06/2012	ZSCR	551	035-1	0	A2C53368683A	NA	A2C00002208	23	3011	050		1351	"1nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.46	S&A_NVLD_ARTURO NERI-LO	NO	4959216868
172136	26/06/2012	ZSCR	551	035-1	0	A2C53368683A	NA	A2C00003689	16	3011	050		1351	"R LIN,4K7,5%,TK200,100mW,0603"		ROH	NA	0.16	S&A_NVLD_ARTURO NERI-LO	NO	4959216868
172136	26/06/2012	ZSCR	551	035-1	0	A2C53384444A	NA	A2C00003839	1	3011	050		1351	"1K8,5%,TK250,63mW,0603,LIN RES/RC"		ROH	NA	0.01	S&A_NVLD_ARTURO NERI-LO	NO	4959217146
172136	26/06/2012	ZSCR	551	035-1	0	A2C53384444A	NA	A2C00004463	288	3011	050		1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	2.88	S&A_NVLD_ARTURO NERI-LO	NO	4959217113
172136	26/06/2012	ZSCR	551	035-1	0	A2C53368683A	NA	A2C00004463	277	3011	050		1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	2.77	S&A_NVLD_ARTURO NERI-LO	NO	4959216868
172136	26/06/2012	ZSCR	551	035-1	0	A2C53368683B	NA	A2C00006952	12	3011	050		1351	"C CER,X7R,100nF,10%,16V,0603,Sn,STANDARD"		ROH	NA	0.24	S&A_NVLD_ARTURO NERI-LO	NO	4959216967
172136	26/06/2012	ZSCR	551	035-1	0	A2C53384444A	NA	A2C00008502	1	3011	050		1351	"10uF,20%,16V,X7R,1812,TINNED,CER CAP/ ++"		ROH	NA	1.33	S&A_NVLD_ARTURO NERI-LO	NO	4959217146
172136	26/06/2012	ZSCR	551	035-1	0	A2C53368683A	NA	A2C00010562	210	3011	050		1351	"1,P_CHAN,MOS,SMALLSIGNAL,60V,170mA,12Ohm"		ROH	NA	58.8	S&A_NVLD_ARTURO NERI-LO	NO	4959216868
172136	26/06/2012	ZSCR	551	035-1	0	A2C53384444A	NA	A2C00019521	1	3011	050		1351	"22uF,10%,16V,SMD,TA,ELEC CAP/"		ROH	NA	0.74	S&A_NVLD_ARTURO NERI-LO	NO	4959217146
172136	26/06/2012	ZSCR	551	035-1	0	A2C53368683A	NA	A2C00032585	26	3011	050		1351	"10K,4000,0805,NTC/B57421V2103J60"		ROH	NA	14.82	S&A_NVLD_ARTURO NERI-LO	NO	4959216868
172136	26/06/2012	ZSCR	551	035-1	0	A2C53384444A	NA	A2C00046562	1	3011	050		1351	"PIC16F688T-E/SL,A4,SOIC14,FLASH,8bit,MIC"		ROH	NA	9.7	S&A_NVLD_ARTURO NERI-LO	NO	4959217113
172136	26/06/2012	ZSCR	551	035-1	0	A2C53368683A	NA	A2C00046562	13	3011	050		1351	"PIC16F688T-E/SL,A4,SOIC14,FLASH,8bit,MIC"		ROH	NA	126.1	S&A_NVLD_ARTURO NERI-LO	NO	4959216868
172136	26/06/2012	ZSCR	551	035-1	0	A2C53384444A	NA	A2C00048307	2	3011	050		1351	"NCV4264-2,TDA3664/5V,120mA,STEP DOWN,SOT"		ROH	NA	5.96	S&A_NVLD_ARTURO NERI-LO	NO	4959217146
172136	26/06/2012	ZSCR	551	035-1	0	A2C53368683A	NA	A2C00048394	58	3011	050		1351	"20V,64V,0805,VARISTOR/ PLZT-coating +++P"		ROH	NA	19.14	S&A_NVLD_ARTURO NERI-LO	NO	4959216868
172136	26/06/2012	ZSCR	551	035-1	0	A2C53368683B	NA	A2C00056852	16	3011	050		1351	"20mA,15V,SMD,TACT,SWITCH/light touch swi"		ROH	NA	53.12	S&A_NVLD_ARTURO NERI-LO	NO	4959216967
172136	26/06/2012	ZSCR	551	035-1	0	A2C53368685B	NA	A2C00056852	4	3011	050		1351	"20mA,15V,SMD,TACT,SWITCH/light touch swi"		ROH	NA	13.28	S&A_NVLD_ARTURO NERI-LO	NO	4959216980
172137	26/06/2012	ZSCR	551	035-1	0	A2C53374465	NA	6584672031	47	3011	050		1351	TRIPLE 3 INPUT NAND 125 74HC10		ROH	NA	21.15	OES_ETM_OSCAR FONSECA	NO	4959217021
172137	26/06/2012	ZSCR	551	035-1	0	A2C53374465	NA	A2C00036523	12	3011	050		1351	"22pF,5%,50V,C0G,0805,TINNED,CER CAP/C201"		ROH	NA	0.6	OES_ETM_OSCAR FONSECA	NO	4959217021
172137	26/06/2012	ZSCR	551	035-1	0	A2C53374465	NA	A2C00036588	40	3011	050		1351	"1nF,20%,100V,X7R,0805,TINNED,CER CAP/++"		ROH	NA	2.8	OES_ETM_OSCAR FONSECA	NO	4959217021
172137	26/06/2012	ZSCR	551	035-1	0	A2C53374465	NA	A2C00036594	59	3011	050		1351	"C CER,X7R,220pF,20%,100V,0805,Sn"		ROH	NA	1.77	OES_ETM_OSCAR FONSECA	NO	4959217021
172137	26/06/2012	ZSCR	551	035-1	0	A2C53374465	NA	A2C00036689	4	3011	050		1351	"10nF,20%,100V,X7R,1206,TINNED,CER CAP/C3"		ROH	NA	0.76	OES_ETM_OSCAR FONSECA	NO	4959217021
172137	26/06/2012	ZSCR	551	035-1	0	A2C53374465	NA	A2C00037096	1	3011	050		1351	"R LIN,4K7,5%,TK200,125mW,0805"		ROH	NA	0.01	OES_ETM_OSCAR FONSECA	NO	4959217021
172137	26/06/2012	ZSCR	551	035-1	0	A2C53374465	NA	A2C00037990	10	3011	050		1351	"3e+006,ARITH,SO14,LOGIC/933937980118"		ROH	NA	9.7	OES_ETM_OSCAR FONSECA	NO	4959217021
172137	26/06/2012	ZSCR	551	035-1	0	A2C53374465	NA	A2C00037991	1	3011	050		1351	"MULTIVIBRATOR,SO16,LOGIC/935027340118"		ROH	NA	1.55	OES_ETM_OSCAR FONSECA	NO	4959217021
172137	26/06/2012	ZSCR	551	035-1	0	A2C53374465	NA	A2C00039929	1	3011	050		1351	"4,OP AMP,0Hz,SO14,OP-COMP/LM2901DT/CHR"		ROH	NA	1.92	OES_ETM_OSCAR FONSECA	NO	4959217021
172137	26/06/2012	ZSCR	551	035-1	0	A2C53374465	NA	A2C00040007	1	3011	050		1351	"400V,1.5A,1,,DO-214AA,RECT DIODE/RS2G-00"		ROH	NA	0.63	OES_ETM_OSCAR FONSECA	NO	4959217021
172137	26/06/2012	ZSCR	551	035-1	0	A2C53374465	NA	A2C00040020	3	3011	050		1351	"100V,1.5A,1,,DO-214AA,RECT DIODE/S2B-001"		ROH	NA	1.05	OES_ETM_OSCAR FONSECA	NO	4959217021
172137	26/06/2012	ZSCR	551	035-1	0	A2C53374465	NA	A2C00040025	36	3011	050		1351	"100V,1A,1,,SOT-23,RECT DIODE/DAN212KRT24"		ROH	NA	9.36	OES_ETM_OSCAR FONSECA	NO	4959217021
172137	26/06/2012	ZSCR	551	035-1	0	A2C53374465	NA	A2C00040026	8	3011	050		1351	"80V,1.2A,2,,SOT-346,RECT DIODE/DAN202KT2"		ROH	NA	1.6	OES_ETM_OSCAR FONSECA	NO	4959217021
172137	26/06/2012	ZSCR	551	035-1	0	A2C53374465	NA	A2C00040096	7	3011	050		1351	"T FET/STD12NF06LT4,MOS,POWER,60V,0Ohm,DP"		ROH	NA	32.9	OES_ETM_OSCAR FONSECA	NO	4959217021
172137	26/06/2012	ZSCR	551	035-1	0	A2C53374465	NA	A2C00040128	4	3011	050		1351	"600W,15V,SMB,SUP DIODE/P6SMB15AT3G"		ROH	NA	2.56	OES_ETM_OSCAR FONSECA	NO	4959217021
172137	26/06/2012	ZSCR	551	035-1	0	A2C53374465	NA	A2C00040129	1	3011	050		1351	"600W,30V,SMB,SUP DIODE/P6SMB30AT3G"		ROH	NA	0.63	OES_ETM_OSCAR FONSECA	NO	4959217021
172137	26/06/2012	ZSCR	551	035-1	0	A2C53374465	NA	A2C00040180	22	3011	050		1351	"5.1V,225mW,SOT-23,ZENER/SZBZX84C5V1LT3"		ROH	NA	2.2	OES_ETM_OSCAR FONSECA	NO	4959217021
172137	26/06/2012	ZSCR	551	035-1	0	A2C53374465	NA	A2C00040182	3	3011	050		1351	"6.8V,225mW,SOT-23,ZENER/SZBZX84C6V8LT3"		ROH	NA	0.27	OES_ETM_OSCAR FONSECA	NO	4959217021
172137	26/06/2012	ZSCR	551	035-1	0	A2C53374465	NA	A2C53126252	2	3011	050		1351	"F BEAD/HF50ACB,0Ohm,125Ohm,300mA,SMD"		ROH	NA	8.88	OES_ETM_OSCAR FONSECA	NO	4959217021
																					
