0	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
515632	04/09/2014	ZSCR	551	034-2	NA	'054	A2C92704000	NA	A2C91600800	2	1342	multipoint connector124/ 76P H 2SYS 1018	NA	ROH	NA	115.58	PSAD_DAIMLER STAR 2_A.A	NO	
515633	04/09/2014	ZSCR	551	040-3	NA	'054	5WK44252	2	5WK44252	1	1403	BoSe VW	NA	FERT	NA	104.03	OC_BOSE VW_A.ANA TAPIA-	NO	
515634	04/09/2014	ZSCR	551	040-3	NA	'054	A2C80644602	NA	A2C80644602	1	1403	ACU DAGARM3 MY12 M35 24 XX 0 1 0 000	NA	FERT	NA	461.26	PS_ARAMIS III_E.EDWIN R	NO	
515635	04/09/2014	ZSCR	551	040-3	NA	'054	A2C86816802	NA	A2C86816802	1	1403	ACU DAGARM3 MY10 M35 18 XX 0 1 0 000	NA	FERT	NA	453.99	PS_ARAMIS III_E.EDWIN R	NO	
515636	04/09/2014	ZSCR	551	034-2	NA	'054	A2C37820701	NA	A2C37820701	1	1342	ACU DAGARM2 MY08 M30 17 C207	NA	FERT	NA	466.6	PS_ARAMIS II MCG_F.FERN	NO	
515637	04/09/2014	MB1A	551	040-3	K96019	'054	NA	NA	A2C81455800	1	1095	pcb assy RENT4 V01	NA	HALB	S.Real	132.3	PS_RENAULT_.	NO	4981598742
515639	04/09/2014	ZSCR	551	040-2	NA	'054	A2C30910800	NA	A2C32509000	2	1402	pcb assy VW20 V01	NA	HALB	S.Real	274.66	PSAD_VW20_U.ULISES VILL	NO	
515640	04/09/2014	ZSCR	551	042-4	NA	'054	A2C80644601	NA	A2C81531200	1	1424	pcb assy DAGARM3 V14	NA	HALB	S.Real	433.85	PS_ARAMIS III_E.EDWIN R	NO	
515642	04/09/2014	ZSCR	551	042-4	NA	'054	A2C91085500	NA	A2C91085500	1	1424	ACU MY11 G40 12 XX 0 1 0 000	NA	FERT	NA	390.9	PS_SDM10+_.	NO	
515644	04/09/2014	ZSCR	551	034-2	NA	'054	A2C91085500	NA	A2C91085500	1	1342	ACU MY11 G40 12 XX 0 1 0 000	NA	FERT	NA	390.9	PS_SDM10+_.	NO	
515645	04/09/2014	ZSCR	551	034-4	NA	'054	A2C37924700	NA	A2C37744300	1	1344	pcb assy PTFSPEED15 V01	NA	HALB	S.Real	156.24	PS_FIAT BRAZIL_E.EDWIN	NO	
515646	04/09/2014	ZSCR	551	040-3	NA	'054	5WK44252	2	5WK44252	1	1403	BoSe VW	NA	FERT	NA	104.03	OC_BOSE VW_A.ANA TAPIA-	NO	
515647	04/09/2014	MB1A	551	040-1	K96019	'054	NA	NA	A2C81455800	2	1095	pcb assy RENT4 V01	NA	HALB	S.Real	264.6	PS_RENAULT_.	NO	4981598742
515648	04/09/2014	ZSCR	551	040-1	NA	'054	A2C85621900	NA	A2C53417787	1	1401	pcb assy	NA	HALB	S.Real/AutoBF	148.49	PSAD_GM BRASIL_A.ANA TA	NO	
515649	04/09/2014	ZSCR	551	040-1	NA	'054	A2C86852400	NA	A2C87110200	1	1401	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	204.2	PS_HYUNDAI_.	NO	
515650	04/09/2014	MB1A	551	034-3	K96019	'054	NA	NA	A2C83711000	1	1095	ACU VW20 MY14 S15 20 08 0 0 0 000	NA	FERT	NA	265.77	PS_VW20 MQB_.	NO	4981598971
515651	04/09/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C83711000	1	1095	ACU VW20 MY14 S15 20 08 0 0 0 000	NA	FERT	NA	265.77	PS_VW20 MQB_.	NO	4981598971
515652	04/09/2014	ZSCR	551	050-1	NA	'054	A2C30910800	NA	A2C32509000	1	1501	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO	
515653	04/09/2014	ZSCR	551	040-1	NA	'054	A2C81542500	NA	A2C81543200	1	1401	pcb assy	NA	HALB	S.Real	415.2	PS_ARAMIS 2012_.	NO	
515654	04/09/2014	ZSCR	551	034-2	NA	'054	5WK42560	NA	A2C53328548	2	1342	keypad assy	NA	HALB	S.Real/AutoBF	898.06	OC_OCS NISSAN_A.ANA TAP	NO	
515660	04/09/2014	ZSCR	551	050-3	NA	'054	A2C89730900	NA	A2C8021660002	2	1503	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	614.26	PS_HONDA HRS6_J.JUAN CH	NO	
515661	04/09/2014	ZSCR	551	034-2	NA	'054	A2C34527200	NA	A2C53388687	1	1342	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
515662	04/09/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53436156	4	1342	cover RAP T BK	NA	ROH	NA	25.6	PS_CHRYSLER MY2013_E.ED	NO	
515663	04/09/2014	ZSCR	551	040-1	NA	'054	5WY89350	NA	A2C31080700	1	1401	airbag	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO	
515664	04/09/2014	ZSCR	551	034-2	NA	'054	5WK44508	NA	A2C53416946	1	1342	ACU VW10 MY11 M35 08 04 0 0 0 000	NA	HALB	S.Real	212.5	PS_VW10 LC_U.ULISES VIL	NO	
515669	04/09/2014	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	2	1301	pcb topSMD Top	NA	HALB	S.Real	717.5	PS_SDM10+_.	NO	
515671	04/09/2014	ZSCR	551	042-4	NA	'054	A2C86816901	NA	A2C86617300	1	1424	pcb assy DAGARM3 RO V16EDR	NA	HALB	S.Real	428.83	PS_ARAMIS III_E.EDWIN R	NO	
515672	04/09/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C34815300	1	1095	pcb assy VW20 D_4	NA	HALB	S.Real	201.97	PS_VW20 MQB_.	NO	4981598971
515673	04/09/2014	ZSCR	551	040-3	NA	'054	A2C86852400	NA	A2C87110200	1	1403	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	204.2	PS_HYUNDAI_.	NO	
515674	04/09/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C92711900	1	1095	pcb assy DAGSTAR2 ISC D_25	NA	HALB	S.Real	410.46	PSAD_DAIMLER STAR2_ISC_	NO	4981599088
515675	04/09/2014	ZSCR	551	034-2	NA	'054	A2C82544800	NA	A2C82544800	1	1342	ACU OPL440X MY04 G40 12 XX 0 0 0 000	NA	FERT	NA	249.92	PSAD_OPEL 4400_J.JOSE O	NO	
515678	04/09/2014	ZSCR	551	040-3	NA	'054	5WK44292	NA	A2C53395077	9	1403	pcb assy	NA	HALB	S.Real	601.02	OC_BOSE BMW_A.ANA TAPIA	NO	
515679	04/09/2014	ZSCR	551	042-4	NA	'054	5WY78180	NA	A2C53139779	1	1424	circuit board assy	NA	HALB	S.Real/AutoBF	384.89	PS_FORD_.	NO	
515680	04/09/2014	ZSCR	551	040-1	NA	'054	A2C38122200	NA	A2C33209900	1	1401	pcb assy FIA199 V18	NA	HALB	S.Real	157.41	PS_FIAT BRAZIL_E.EDWIN	NO	
515681	04/09/2014	ZSCR	551	040-1	NA	'054	A2C37924700	NA	A2C37744300	1	1401	pcb assy PTFSPEED15 V01	NA	HALB	S.Real	156.24	PS_FIAT BRAZIL_E.EDWIN	NO	
515682	04/09/2014	MB1A	551	040-2	K96019	'054	NA	NA	A2C80612810	1	1095	ACU RENT4X52 MY12 S15 02 00 0 0 0 000	NA	FERT	NA	145.9	PS_RENAULT_.	NO	4981598742
515683	04/09/2014	ZSCR	551	034-2	NA	'054	A2C53375511	NA	A2C53345691	1	1342	multipoint connector 96P H 2SYS E-A	NA	ROH	NA	40.4	PS_ARAMIS III_E.EDWIN R	NO	
515685	04/09/2014	ZSCR	551	034-2	NA	'054	A2C91085500	NA	A2C91085500	1	1342	ACU MY11 G40 12 XX 0 1 0 000	NA	FERT	NA	390.9	PS_SDM10+_.	NO	
515687	04/09/2014	ZSCR	551	034-2	NA	'054	5WK44468	NA	6593831401	49	1342	WARNING LABEL c/d/i HONDA	NA	ROH	NA	54.39	PS_HONDA HRS6_J.JUAN CH	NO	
515688	04/09/2014	ZSCR	551	034-2	NA	'054	5WK44564	NA	6593831401	95	1342	WARNING LABEL c/d/i HONDA	NA	ROH	NA	105.45	PS_HONDA HRS6_J.JUAN CH	NO	
515689	04/09/2014	ZSCR	551	034-2	NA	'054	5WK44385	NA	A2C00014697	120	1342	sticker	NA	ROH	NA	61.2	PS_VW10 LC_U.ULISES VIL	NO	
515691	04/09/2014	ZSCR	551	034-2	NA	'054	A2C82541900	NA	A2C82535500	15	1342	certification label identificati	NA	ROH	NA	3.75	PSAD_OPEL 4400_J.JOSE O	NO	
515692	04/09/2014	ZSCR	551	034-2	NA	'054	5WK44564	NA	6593831401	44	1342	WARNING LABEL c/d/i HONDA	NA	ROH	NA	48.84	PS_HONDA HRS6_J.JUAN CH	NO	
515693	04/09/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C84661000	8	1095	pcb 4-lay FR-4 ImSn	NA	ROH	NA	127.2	PS_VW20 MQB_.	NO	4981598971
515738	04/09/2014	ZSCR	551	040-3	NA	'054	5WK42560	NA	A2C53328548	3	1403	keypad assy	NA	HALB	S.Real/AutoBF	1347.09	OC_OCS NISSAN_A.ANA TAP	NO	
515740	04/09/2014	ZSCR	551	034-2	NA	'054	5WK43521	NA	A2C53106605	1	1342	keypad assy	NA	HALB	S.Real/AutoBF	538.93	OC_OCS SUZUKI_A.ANA TAP	NO	
515740	04/09/2014	ZSCR	551	034-2	NA	'054	5WK42560	NA	A2C53328548	1	1342	keypad assy	NA	HALB	S.Real/AutoBF	449.03	OC_OCS SUZUKI_A.ANA TAP	NO	
515743	04/09/2014	ZSCR	551	034-2	NA	'054	5WK43521	NA	A2C53106605	1	1342	keypad assy	NA	HALB	S.Real/AutoBF	538.93	OC_OCS SUZUKI_A.ANA TAP	NO	
515744	04/09/2014	ZSCR	551	034-2	NA	'054	5WK44245	NA	8800680101	1	1342	Double-Tail Adapter 2035	NA	ROH	NA	259.55	OC_OCS SUZUKI_A.ANA TAP	NO	
515744	04/09/2014	ZSCR	551	034-2	NA	'054	A2C53304311	NA	A2C53290320	3	1342	pcb assy	NA	HALB	S.Real	151.59	OC_OCS SUZUKI_A.ANA TAP	NO	
515744	04/09/2014	ZSCR	551	034-2	NA	'054	6592827601V02	NA	A2C53287874	2	1342	pcb assy	NA	HALB	S.Real	109.7	OC_OCS SUZUKI_A.ANA TAP	NO	
515744	04/09/2014	ZSCR	551	034-2	NA	'054	5WK44374	NA	A2C53287893	2	1342	pcb BMWOCE E70 OCE2007 EMC	NA	ROH	NA	14.14	OC_OCS SUZUKI_A.ANA TAP	NO	
515744	04/09/2014	ZSCR	551	034-2	NA	'054	A2C53240197	NA	A2C53240199	2	1342	cable harness	NA	ROH	NA	32.9	OC_OCS SUZUKI_A.ANA TAP	NO	
515744	04/09/2014	ZSCR	551	034-2	NA	'054	A2C53304311	NA	A2C53103670	2	1342	cable harness	NA	ROH	NA	24.38	OC_OCS SUZUKI_A.ANA TAP	NO	
515997	05/09/2014	ZSCR	551	034-2	NA	'054	A2C30910808	NA	A2C86055000	1	1342	cover	NA	ROH	NA	9.91	PSAD_VW20_U.ULISES VILL	NO	
515998	05/09/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C53424009	36	1095	"pan head screw 3,5 x 12,00 1268"	NA	ROH	NA	6.84	PS_RENAULT_.	NO	4981598742
515998	05/09/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C53409092	9	1095	cover	NA	ROH	NA	30.96	PS_RENAULT_.	NO	4981598742
515998	05/09/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C53409090	9	1095	base plate	NA	ROH	NA	56.61	PS_RENAULT_.	NO	4981598742
515999	05/09/2014	ZSCR	551	034-2	NA	'054	A2C92114400	NA	A2C53405780	2	1342	housing	NA	ROH	NA	52.74	PS_HONDA HRS6_J.JUAN CH	NO	
515999	05/09/2014	ZSCR	551	034-2	NA	'054	5WK44690	NA	A2C53397769	1	1342	housing	NA	ROH	NA	20.75	PS_HONDA HRS6_J.JUAN CH	NO	
515999	05/09/2014	ZSCR	551	034-2	NA	'054	5WK44564	NA	A2C53397780	1	1342	cover	NA	ROH	NA	3.18	PS_HONDA HRS6_J.JUAN CH	NO	
516000	05/09/2014	ZSCR	551	034-2	NA	'054	A2C38172001	NA	A2C53424040	50	1342	"pan head screw M3,5 x 12,00 1268"	NA	ROH	NA	13.5	PSAD_DAIMLER STAR 2_A.A	NO	
516000	05/09/2014	ZSCR	551	034-2	NA	'054	A2C81768403	NA	A2C83435000	10	1342	cover FIP T BK	NA	ROH	NA	190.2	PSAD_DAIMLER STAR 2_A.A	NO	
516001	05/09/2014	ZSCR	551	034-2	NA	'054	A2C37924700	NA	A2C53332366	6	1342	cover RAP T BK	NA	ROH	NA	28.92	PS_FIAT BRAZIL_E.EDWIN	NO	
516002	05/09/2014	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C00014697	40	1342	sticker	NA	ROH	NA	20.4	PS_VW10 LC_U.ULISES VIL	NO	
516003	05/09/2014	ZSCR	551	034-2	NA	'054	5WK44074	NA	A2C53324560	80	1342	certification label spool part p	NA	ROH	NA	40	PS_ARAMIS 2012_.	NO	
516004	05/09/2014	ZSCR	551	034-2	NA	'054	5WK44120	NA	A2C53324560	100	1342	certification label spool part p	NA	ROH	NA	50	PS_ARAMIS 2012_.	NO	
516005	05/09/2014	ZSCR	551	034-2	NA	'054	5WK44287	NA	A2C00014697	40	1342	sticker	NA	ROH	NA	20.4	PS_VW10 LC_U.ULISES VIL	NO	
516006	05/09/2014	ZSCR	551	034-2	NA	'054	A2C37924700	NA	A2C53332366	5	1342	cover RAP T BK	NA	ROH	NA	24.1	PS_FIAT BRAZIL_E.EDWIN	NO	
516008	05/09/2014	ZSCR	551	030-1	NA	'054	6592827601V02	NA	A2C53287874B	4	1301	subensamble de SMD Nissan OCE07 BOT	NA	HALB	S.Real/AutoBF	110.52	OC_OCS NISSAN_A.ANA TAP	NO	
516009	05/09/2014	ZSCR	551	030-1	NA	'054	6592827601V02	NA	A2C53287874	2	1301	pcb assy	NA	HALB	S.Real	109.7	OC_OCS NISSAN_A.ANA TAP	NO	
516010	05/09/2014	ZSCR	551	030-1	NA	'054	A2C83011900	NA	A2C83012100	2	1301	pcb assy OPLA3 370	NA	HALB	S.Real	469.06	PSAD_OPEL 4400_J.JOSE O	NO	
516011	05/09/2014	ZSCR	551	030-1	NA	'054	A2C82541900	NA	A2C82542000	4	1301	pcb assy OPLA4400 4401XESE	NA	HALB	S.Real	958.68	PSAD_OPEL 4400_J.JOSE O	NO	
516012	05/09/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	6	1301	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	490.5	PS_ARAMIS III_E.EDWIN R	NO	
516013	05/09/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	42	1301	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	3433.5	PS_ARAMIS III_E.EDWIN R	NO	
516014	05/09/2014	ZSCR	551	030-1	NA	'054	A2C81768404	NA	A2C83317201	12	1301	pcb 6-lay DAGSTR2ISC	NA	ROH	NA	300.12	PSAD_DAIMLER STAR 2_A.A	NO	
516015	05/09/2014	ZSCR	551	030-1	NA	'054	A2C3511620093	NA	A2C3511620092	6	1301	pcb assy DAGSTAR2 V03	NA	HALB	S.Real/AutoBF	884.94	PSAD_DAIMLER STAR 2_A.A	NO	
516016	05/09/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C30816300	6	1301	pcb SVI	NA	ROH	NA	89.1	PS_CHRYSLER MY2013_E.ED	NO	
516017	05/09/2014	ZSCR	551	030-1	NA	'054	A2C34527100	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
516018	05/09/2014	ZSCR	551	030-1	NA	'054	A2C34527100	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
516019	05/09/2014	ZSCR	551	030-1	NA	'054	A2C34527100	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
516020	05/09/2014	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
516021	05/09/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO	
516022	05/09/2014	ZSCR	551	030-1	NA	'054	5WK44292	NA	A2C53395077	1	1301	pcb assy	NA	HALB	S.Real	66.78	OC_BOSE BMW_A.ANA TAPIA	NO	
516023	05/09/2014	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	1301	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_.	NO	
516024	05/09/2014	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	1301	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_.	NO	
516025	05/09/2014	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	1301	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_.	NO	
516026	05/09/2014	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	1301	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_.	NO	
516027	05/09/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9257230093	1	1095	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO	4981598924
516028	05/09/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C8145580093	4	1095	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	474.32	PS_RENAULT_.	NO	4981598833
516029	05/09/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C8145580092	1	1095	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	76.59	PS_RENAULT_.	NO	4981598833
516030	05/09/2014	ZSCR	551	030-1	NA	'054	A2C37744300	NA	A2C3774430093	1	1301	FIAT 326 3V SMT TOP	NA	HALB	S.Real	118.3	PS_FIAT BRAZIL_E.EDWIN	NO	
516030	05/09/2014	ZSCR	551	030-1	NA	'054	A2C3774430093	NA	A2C3774430092	1	1301	FIAT 326 3V SMT BOT	NA	HALB	S.Real/AutoBF	76.73	PS_FIAT BRAZIL_E.EDWIN	NO	
516032	05/09/2014	ZSCR	551	030-1	NA	'054	A2C32453903	NA	A2C3511610093	1	1301	pcb assy DAGSTAR2 V02	NA	HALB	S.Real	305.73	PSAD_DAIMLER STAR 2_A.A	NO	
516033	05/09/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900093	1	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PSAD_VW20_U.ULISES VILL	NO	
516034	05/09/2014	ZSCR	551	030-1	NA	'054	A2C80644600	NA	A2C81531200	1	1301	pcb assy DAGARM3 V14	NA	HALB	S.Real	433.85	PS_ARAMIS III_E.EDWIN R	NO	
516035	05/09/2014	ZSCR	551	030-1	NA	'054	A2C80644600	NA	A2C81531200	1	1301	pcb assy DAGARM3 V14	NA	HALB	S.Real	433.85	PS_ARAMIS III_E.EDWIN R	NO	
516036	05/09/2014	ZSCR	551	030-1	NA	'054	A2C80644600	NA	A2C81531200	1	1301	pcb assy DAGARM3 V14	NA	HALB	S.Real	433.85	PS_ARAMIS III_E.EDWIN R	NO	
516038	05/09/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C8337860193	1	1095	pcb assy DAGSTAR2 V06 ISC bot	NA	HALB	S.Real	421.21	PSAD_DAIMLER STAR2_ISC_	NO	4981599088
516039	05/09/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C8337860193	1	1095	pcb assy DAGSTAR2 V06 ISC bot	NA	HALB	S.Real	421.21	PSAD_DAIMLER STAR2_ISC_	NO	4981599088
516041	05/09/2014	ZSCR	551	030-1	NA	'054	A2C82538700	NA	A2C8253870093	1	1301	pcb assy OPLA4400 XESE lado top	NA	HALB	S.Real	187.84	PSAD_OPEL 4400_J.JOSE O	NO	
516042	05/09/2014	ZSCR	551	030-1	NA	'054	A2C82538700	NA	A2C8253870093	1	1301	pcb assy OPLA4400 XESE lado top	NA	HALB	S.Real	187.84	PSAD_OPEL 4400_J.JOSE O	NO	
516043	05/09/2014	ZSCR	551	030-1	NA	'054	5WY89350	NA	A2C31080700	1	1301	airbag	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO	
516044	05/09/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C8337860192	1	1095	pcb assy DAGSTAR2 V06 ISC bot	NA	HALB	S.Real/AutoBF	150.86	PSAD_DAIMLER STAR2_ISC_	NO	4981599088
516045	05/09/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C8337860192	1	1095	pcb assy DAGSTAR2 V06 ISC bot	NA	HALB	S.Real/AutoBF	150.86	PSAD_DAIMLER STAR2_ISC_	NO	4981599088
516046	05/09/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C8337860192	1	1095	pcb assy DAGSTAR2 V06 ISC bot	NA	HALB	S.Real/AutoBF	150.86	PSAD_DAIMLER STAR2_ISC_	NO	4981599088
516048	05/09/2014	ZSCR	551	030-1	NA	'054	A2C3511620093	NA	A2C3511620092	6	1301	pcb assy DAGSTAR2 V03	NA	HALB	S.Real/AutoBF	884.94	PSAD_DAIMLER STAR2_ISC_	NO	
516049	05/09/2014	ZSCR	551	030-1	NA	'054	A2C32453902	NA	A2C3511610093	1	1301	pcb assy DAGSTAR2 V02	NA	HALB	S.Real	305.73	PSAD_DAIMLER STAR2_ISC_	NO	
516050	05/09/2014	ZSCR	551	030-1	NA	'054	A2C53404914A	NA	A2C53404914B	2	1301	circuit board assy	NA	HALB	S.Real/AutoBF	113.86	PS_HONDA HRS5_.	NO	
516051	05/09/2014	ZSCR	551	030-1	NA	'054	A2C53404914	NA	A2C53404914A	2	1301	circuit board assy	NA	HALB	S.Real	552.76	PS_HONDA HRS5_.	NO	
516052	05/09/2014	ZSCR	551	030-1	NA	'054	A2C30910806	NA	A2C3250900093	1	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PSAD_VW20_U.ULISES VILL	NO	
516054	05/09/2014	ZSCR	551	030-1	NA	'054	A2C82538600	NA	A2C8253870093	1	1301	pcb assy OPLA4400 XESE lado top	NA	HALB	S.Real	187.84	PSAD_OPEL 4400_J.JOSE O	NO	
516055	05/09/2014	ZSCR	551	030-1	NA	'054	A2C82538700	NA	A2C8253870093	1	1301	pcb assy OPLA4400 XESE lado top	NA	HALB	S.Real	187.84	PSAD_OPEL 4400_J.JOSE O	NO	
516056	05/09/2014	ZSCR	551	030-1	NA	'054	A2C53374378A	NA	A2C53374377	6	1301	pcb VW ZZDIV AC	NA	ROH	NA	95.16	PS_VW10 LC_U.ULISES VIL	NO	
516057	05/09/2014	ZSCR	551	030-1	NA	'054	A2C8253870093	NA	A2C82538800	4	1301	pcb 4-lay Series	NA	ROH	NA	98.76	PSAD_OPEL 4400_J.JOSE O	NO	
516058	05/09/2014	ZSCR	551	030-1	NA	'054	A2C32453902	NA	A2C35116100	1	1301	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	383.01	PSAD_DAIMLER STAR 2_A.A	NO	
516059	05/09/2014	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
516060	05/09/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	6	1301	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	490.5	PS_ARAMIS III_E.EDWIN R	NO	
516061	05/09/2014	ZSCR	551	030-1	NA	'054	A2C32453902	NA	A2C35116100	1	1301	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	383.01	PSAD_DAIMLER STAR 2_A.A	NO	
516062	05/09/2014	ZSCR	551	030-1	NA	'054	A2C32453902	NA	A2C35116100	1	1301	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	383.01	PSAD_DAIMLER STAR 2_A.A	NO	
516064	05/09/2014	ZSCR	551	030-1	NA	'054	A2C89711901	NA	A2C83021101	2	1301	pcb assy DAGARM3 3i DC Mex	NA	HALB	S.Real	651.6	PS_LEGACY_C.CAROLINA OT	NO	
516065	05/09/2014	ZSCR	551	030-1	NA	'054	A2C80644600	NA	A2C8153120093	1	1301	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	369.52	PS_ARAMIS III_E.EDWIN R	NO	
516066	05/09/2014	ZSCR	551	030-1	NA	'054	A2C82541900	NA	A2C82542000	2	1301	pcb assy OPLA4400 4401XESE	NA	HALB	S.Real	479.34	PSAD_OPEL 4400_J.JOSE O	NO	
516067	05/09/2014	ZSCR	551	030-1	NA	'054	A2C82544800	NA	A2C82544900	1	1301	pcb assy OPLA4400 440XXESE	NA	HALB	S.Real	215.4	PSAD_OPEL 4400_J.JOSE O	NO	
516068	05/09/2014	ZSCR	551	030-1	NA	'054	A2C73614500	NA	A2C8304280093	1	1301	pcb assy MGNT75 Top	NA	HALB	S.Real	138.84	PSAD_PSA CAN_J.JOSE ORT	NO	
516069	05/09/2014	ZSCR	551	030-1	NA	'054	A2C81542600	NA	A2C81543200	1	1301	pcb assy	NA	HALB	S.Real	415.2	PS_ARAMIS 2012_.	NO	
516070	05/09/2014	ZSCR	551	030-1	NA	'054	5WK44285	NA	A2C53367544	1	1301	ACU VW10 MY10 M35 08 04 0 0 0 000	NA	HALB	S.Real	208.93	PS_VW10 LC_U.ULISES VIL	NO	
516071	05/09/2014	ZSCR	551	030-1	NA	'054	5WK44285	NA	A2C53367544	1	1301	ACU VW10 MY10 M35 08 04 0 0 0 000	NA	HALB	S.Real	208.93	PS_VW10 LC_U.ULISES VIL	NO	
516072	05/09/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C32509000	1	1301	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO	
516073	05/09/2014	ZSCR	551	030-1	NA	'054	A2C80644600	NA	A2C81531200	1	1301	pcb assy DAGARM3 V14	NA	HALB	S.Real	433.85	PS_ARAMIS III_E.EDWIN R	NO	
516074	05/09/2014	ZSCR	551	030-1	NA	'054	A2C86816901	NA	A2C86617300	1	1301	pcb assy DAGARM3 RO V16EDR	NA	HALB	S.Real	428.83	PS_ARAMIS III_E.EDWIN R	NO	
516075	05/09/2014	ZSCR	551	030-1	NA	'054	A2C89730900	NA	A2C8021660002	1	1301	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	
516076	05/09/2014	ZSCR	551	030-1	NA	'054	5WK44461	NA	A2C53404914	1	1301	pcb assy HONHRS5 V30	NA	HALB	S.Real/AutoBF	326.89	PS_HONDA HRS6_J.JUAN CH	NO	
516079	05/09/2014	ZSCR	551	030-1	NA	'054	A2C80644600	NA	A2C81531200	1	1301	pcb assy DAGARM3 V14	NA	HALB	S.Real	433.85	PS_ARAMIS III_E.EDWIN R	NO	
